predict;correct;FullValType;LevensteinValType
Nae;0A0z9;0;0.0
;0Ay4K;0;0.0
;00e60;0;0.0
;00CP2;0;0.0
oie;0AJse;0;0.25
cw4;0C1p4;0;0.25
ag;00eZ3;0;0.0
;0CD0F;0;0.0
OyAM;0A842;0;0.22
gi;0B778;0;0.0
;0C132;0;0.0
;00fvF;0;0.0
beea9;00b6D;0;0.2
;00aB7;0;0.0
baLs;0CL13;0;0.22
;0AZdT;0;0.0
00401;00d01;0;0.8
onytl;0A1tM;0;0.2
;00d01;0;0.0
;0Bef8;0;0.0
;0C587;0;0.0
;00aB7;0;0.0
000;00fi0;0;0.75
ney;00EY5;0;0.0
;0AjC8;0;0.0
le;0B778;0;0.0
f;0B5By;0;0.0
oe;00b6D;0;0.0
ONO6;0AI06;0;0.22
or;00G87;0;0.0
OAtp;0AtK8;0;0.44
;0AILv;0;0.0
;0Bc59;0;0.0
10491;00aB7;0;0.2
;00bI2;0;0.0
Seyo7Xrr;0Ar6x;0;0.15
;000AQ;0;0.0
;0Ay4K;0;0.0
;0Ay4K;0;0.0
beaa;0B7T1;0;0.0
;0C8e5;0;0.0
poOCBp9;0CB39;0;0.5
;00h9K;0;0.0
ha;0AC60;0;0.0
90p;00D74;0;0.25
tyaad;0A1tM;0;0.2
bayuewe;0AILv;0;0.0
;0CIPs;0;0.0
bz;0A722;0;0.0
;0B0nY;0;0.0
;0C7Z5;0;0.0
;00G87;0;0.0
9OREr;00H6r;0;0.2
pol;00aB7;0;0.0
04029;0AO39;0;0.4
he;00eZ3;0;0.29
;0AQrz;0;0.0
;0Bef8;0;0.0
ae;0B09I;0;0.0
idl;00b22;0;0.0
yAPS;0CIPs;0;0.22
eeOAs;0Ad9z;0;0.2
bas;0B5By;0;0.0
bets;0CQL8;0;0.0
doa7;0CO93;0;0.0
leesr;0B09I;0;0.0
;00f77;0;0.0
;0A722;0;0.0
meyo;00EY5;0;0.0
;0B09I;0;0.0
Derdd;0BtJj;0;0.0
;0A82U;0;0.0
onMT;0AJ41;0;0.0
VKa;0AGv4;0;0.0
Vn;00H7e;0;0.0
;00BA2;0;0.0
;0B3nb;0;0.0
;00G87;0;0.0
;0C7Z5;0;0.0
;0A563;0;0.0
oes4;00G51;0;0.0
;00h9K;0;0.0
;0A7n3;0;0.0
cud;0CQL8;0;0.0
;00B03;0;0.0
ve;0C21J;0;0.0
;0Ay6i;0;0.0
;00H7e;0;0.0
wee;0A1tM;0;0.0
;0CI9Z;0;0.0
vn;0A7n3;0;0.29
NANS6;0AN36;0;0.6
0AY;0Ar6x;0;0.5
eonve;0B0m1;0;0.0
;000bE;0;0.0
;00B03;0;0.0
hOg;00Aog;0;0.25
;0CD2x;0;0.0
;0A2p7;0;0.0
;0C390;0;0.0
;00Aog;0;0.0
;00EY5;0;0.0
;0B7la;0;0.0
;0Bit9;0;0.0
;0A133;0;0.0
;00Bcw;0;0.0
;0Ay4K;0;0.0
;000AQ;0;0.0
;000bE;0;0.0
;0ALMK;0;0.0
;00Bp0;0;0.0
;0B09I;0;0.0
re4m;0B4n2;0;0.22
aKoT;0AkgT;0;0.22
BN;0BYN3;0;0.57
oe;0C958;0;0.0
00m;00EOB;0;0.5
;0AmG6;0;0.0
0Bis;0Bit9;0;0.67
;00D95;0;0.0
Neys;00EY5;0;0.0
f0bYo;00by5;0;0.4
;0C958;0;0.0
;0BS0j;0;0.0
;0B566;0;0.0
9ob;00BgN;0;0.0
;0CIPs;0;0.0
boc;00dcH;0;0.25
;00cWp;0;0.0
;00D95;0;0.0
;00c2n;0;0.0
yar;0B7T1;0;0.0
;00B03;0;0.0
auC;0Ay6i;0;0.0
;00fo2;0;0.0
OB49;0B493;0;0.67
oon;00D74;0;0.0
;0B778;0;0.0
;0AvdU;0;0.0
;00cWp;0;0.0
Qa87;0B73G;0;0.22
0Ba;0B036;0;0.5
;0C68u;0;0.0
;0C57u;0;0.0
f8;00BgN;0;0.0
;0CL13;0;0.0
0Bes9;0Bc59;0;0.6
bibVy0bVy;00by5;0;0.43
a;0AEDb;0;0.0
Pe;0CIPs;0;0.29
Eea;0B7la;0;0.25
;0Bfav;0;0.0
fO47;0C21J;0;0.0
al;00dcH;0;0.0
;0A2p7;0;0.0
B4S7a;0B451;0;0.4
;00D95;0;0.0
;0A722;0;0.0
ps;00GCL;0;0.0
;0C568;0;0.0
;00b22;0;0.0
;0A0z9;0;0.0
aan;0B6tR;0;0.0
;00G87;0;0.0
;0B320;0;0.0
;0BoNP;0;0.0
ma;00aB7;0;0.29
;0CD0F;0;0.0
;0Af28;0;0.0
gu6;0C568;0;0.25
uae;0BEGc;0;0.0
a1;0C879;0;0.0
tok;0Bc1R;0;0.0
8a;0B7T1;0;0.0
yn6;0AN36;0;0.25
;0BoNP;0;0.0
;0B5By;0;0.0
;00cWp;0;0.0
a9;00e60;0;0.0
;0C57u;0;0.0
poo;00cWp;0;0.25
0ae;0A7n3;0;0.25
empo;00Bp0;0;0.22
OMe;0AQrz;0;0.0
a;0B23s;0;0.0
;0C132;0;0.0
;0AJ41;0;0.0
;0A563;0;0.0
ak;00EDL;0;0.0
;0B0nY;0;0.0
;0C1p4;0;0.0
p04sw;00H5w;0;0.4
90om;00D74;0;0.22
;00Aog;0;0.0
rAbd;0CQL8;0;0.0
;0CI9Z;0;0.0
;00BA2;0;0.0
;0C967;0;0.0
;00Bcw;0;0.0
;0A842;0;0.0
OBS2;0BS0j;0;0.44
tS7;0B451;0;0.0
;0Bqe2;0;0.0
;0B3nb;0;0.0
;0A82U;0;0.0
;00Aog;0;0.0
;0B43u;0;0.0
;0C132;0;0.0
;00EDL;0;0.0
tue;00d01;0;0.0
;00CP2;0;0.0
;000AQ;0;0.0
eveZ;0BYN3;0;0.0
008;0CL13;0;0.25
cas;0C879;0;0.0
gc0M;0CD2x;0;0.22
;0B3nb;0;0.0
;0A563;0;0.0
;0C958;0;0.0
gre;0Af28;0;0.0
ro;0C57u;0;0.0
4ire;0CQL8;0;0.0
govt;000bE;0;0.0
;00Bp0;0;0.0
re;0AtK8;0;0.0
gs;00H6r;0;0.0
;00GCL;0;0.0
;0AQrz;0;0.0
;0C587;0;0.0
;0A722;0;0.0
;0AkgT;0;0.0
;0A563;0;0.0
i;00G87;0;0.0
;0Ay4K;0;0.0
;00EOB;0;0.0
;0B3nb;0;0.0
;00h9K;0;0.0
;00GCL;0;0.0
;0BSeJ;0;0.0
;00cWp;0;0.0
;0Ak27;0;0.0
;00c2n;0;0.0
;00cWp;0;0.0
;000AQ;0;0.0
;0CB39;0;0.0
on;00Bcw;0;0.0
;0Ad9z;0;0.0
;00h9K;0;0.0
Otyacl;0A1tM;0;0.18
;0A45Z;0;0.0
TEEDenes;0BoNP;0;0.0
0a;00dcH;0;0.29
05;0Bc59;0;0.57
;0A8Wt;0;0.0
tBs0;0BS0j;0;0.44
;00C3k;0;0.0
;00B03;0;0.0
;000bE;0;0.0
bie;0A0z9;0;0.0
;0BZ65;0;0.0
Mey;00EY5;0;0.0
99re;00fi0;0;0.0
ron;0CIPs;0;0.0
;0A82U;0;0.0
;0AQrz;0;0.0
ove;0A45Z;0;0.0
;0A563;0;0.0
;0A45Z;0;0.0
;0AJse;0;0.0
;00dcH;0;0.0
00Cap;00cWp;0;0.6
;0BS0j;0;0.0
ys;00by5;0;0.29
;0C8e5;0;0.0
0fo6;0AI06;0;0.44
ON6;0AI06;0;0.25
pn1;0Bqe2;0;0.0
;00f77;0;0.0
;00H7e;0;0.0
;0B320;0;0.0
Ly;00fvF;0;0.0
;00cWp;0;0.0
;000bE;0;0.0
5am;0C57u;0;0.25
;0AQrz;0;0.0
Pa;0B3nb;0;0.0
;0Bc1R;0;0.0
bs;0A7n3;0;0.0
aa;0B036;0;0.0
oo;0C57u;0;0.0
;0C958;0;0.0
;0Aad4;0;0.0
hais7;00G51;0;0.0
;0C68u;0;0.0
yw;0AN36;0;0.0
;00G51;0;0.0
;0C1r6;0;0.0
;0C8e5;0;0.0
yvent;00d01;0;0.0
DAL;0AILv;0;0.5
;0Bit9;0;0.0
;0C587;0;0.0
asee;0B23s;0;0.22
;0CL13;0;0.0
;0AJse;0;0.0
;00fo2;0;0.0
;0C1r6;0;0.0
;0Af28;0;0.0
ai;0BtJj;0;0.0
;0B5By;0;0.0
peevy;0C21J;0;0.0
;00b22;0;0.0
;00GH9;0;0.0
0B493;0B493;1;1.0
;0CD0F;0;0.0
;00GCL;0;0.0
;0Ad9z;0;0.0
;0A563;0;0.0
;0AeGK;0;0.0
qe;0Bc59;0;0.0
;0A82U;0;0.0
;0A657;0;0.0
;0B566;0;0.0
oses;0B036;0;0.0
;0C68u;0;0.0
;0B6tR;0;0.0
gb8;0Bb83;0;0.5
;0C958;0;0.0
;00BA2;0;0.0
;0C68u;0;0.0
;0A657;0;0.0
ae;00f77;0;0.0
on;0BEGc;0;0.0
OCIS;0C7Z5;0;0.22
;0AeGK;0;0.0
;0A8Wt;0;0.0
;00D95;0;0.0
Monna;00Bp0;0;0.0
901po;0B0m1;0;0.4
OR;00Bcw;0;0.0
;00B03;0;0.0
prt;0A7i0;0;0.0
;0Af28;0;0.0
;0C390;0;0.0
;0Bit9;0;0.0
ons;0Bc59;0;0.0
;0A842;0;0.0
cat;0CQL8;0;0.0
bom;0A7n3;0;0.0
has7;00G51;0;0.0
lyr;0B778;0;0.0
yo;0C967;0;0.0
laa18x;0A98x;0;0.36
;0B0nY;0;0.0
scULd;0CQL8;0;0.2
Z;0CQL8;0;0.0
;0AmG6;0;0.0
;0C2iE;0;0.0
Deys;00EY5;0;0.0
gabe;0Amuc;0;0.0
;0CD2x;0;0.0
;0AQrz;0;0.0
;0C390;0;0.0
;0C57u;0;0.0
;0Anu6;0;0.0
;0C879;0;0.0
;0B43u;0;0.0
;0A563;0;0.0
aseSSy;0Bb83;0;0.0
;0A98x;0;0.0
eosSS;0Bb83;0;0.0
By;0AEDb;0;0.0
watt;0A36L;0;0.0
gel;0A36L;0;0.0
;0A657;0;0.0
;00aB7;0;0.0
;0A1tM;0;0.0
;0A0z9;0;0.0
;0C587;0;0.0
;0C68u;0;0.0
y0654;00G51;0;0.4
0065;00G51;0;0.67
OMS2;0A45Z;0;0.0
gob;0C568;0;0.0
ee10KER;00H6r;0;0.17
ee;0A8Wt;0;0.0
one;00eZ3;0;0.25
;0C68u;0;0.0
;0ALMK;0;0.0
;0Ay4K;0;0.0
;0CB39;0;0.0
;00GH9;0;0.0
;00CP2;0;0.0
Da;0A7n3;0;0.0
;0A82U;0;0.0
;0Bfav;0;0.0
;0Bfav;0;0.0
paty;0C21J;0;0.0
con;0AmG6;0;0.0
;0C587;0;0.0
Y;0A133;0;0.0
40;0A0z9;0;0.29
;0CQL8;0;0.0
;0C7Z5;0;0.0
8;0Bp35;0;0.0
po;0B43u;0;0.0
;0BoNP;0;0.0
goels;00GCL;0;0.0
84m;0B4n2;0;0.25
oom;00cWp;0;0.0
B85;0B566;0;0.5
sad1;00G51;0;0.22
;0C1p4;0;0.0
;0C1p4;0;0.0
0mvb;0AGv4;0;0.44
ps0oo;0BS0j;0;0.2
;0C1p4;0;0.0
;00bI2;0;0.0
;00b22;0;0.0
Pa;0Ay4K;0;0.0
;0C68u;0;0.0
;0B0nY;0;0.0
;0C7Z5;0;0.0
;0AQrz;0;0.0
;0C7Z5;0;0.0
;0CI9Z;0;0.0
;00Bcw;0;0.0
0QKer;00H6r;0;0.4
otsSS;00Bzj;0;0.0
;0CD0F;0;0.0
004SH;00H5w;0;0.6
;0AGv4;0;0.0
bon;0C958;0;0.0
;0CI7k;0;0.0
9ocd;00d01;0;0.22
;0B6tR;0;0.0
zVA;0AGv4;0;0.25
;00by5;0;0.0
WesT;0AkgT;0;0.22
;0Bfav;0;0.0
DAEK;0AeGK;0;0.44
ogee;0C568;0;0.0
;0A7n3;0;0.0
;0BS0j;0;0.0
;0BiK9;0;0.0
50B;00BgN;0;0.5
00001;00d01;0;0.8
;0A82U;0;0.0
give;000bE;0;0.0
400;00D74;0;0.5
f082;00Bzj;0;0.22
ie;0C8e5;0;0.29
;0Ay6i;0;0.0
lov;00fvF;0;0.25
;0ALMK;0;0.0
ty;0A1tM;0;0.29
oe;0B23s;0;0.0
;0A0z9;0;0.0
wi7;00fvF;0;0.0
;00EOB;0;0.0
Seas;0CQL8;0;0.0
;00fm5;0;0.0
;0AC60;0;0.0
qwe;0Bc1R;0;0.0
;0B43u;0;0.0
0801;0B0m1;0;0.67
Loe;0B0nY;0;0.0
;0B0nY;0;0.0
DATW;0AILv;0;0.22
oa;0B23s;0;0.0
;0B73G;0;0.0
5004;00d01;0;0.44
;00EOB;0;0.0
;0Ay4K;0;0.0
a;0A0z9;0;0.0
;00EOB;0;0.0
;00D95;0;0.0
;0B43u;0;0.0
;0A8Wt;0;0.0
;0AGv4;0;0.0
;0C5oE;0;0.0
abwae;0C5oE;0;0.0
;0CI7k;0;0.0
CALS7;0CQL8;0;0.4
OBAT;0B7T1;0;0.44
;0AGv4;0;0.0
;0A82U;0;0.0
;0C958;0;0.0
;00fm5;0;0.0
wey;0A1tM;0;0.0
;00Bp0;0;0.0
00;0CL13;0;0.29
;00BA2;0;0.0
;00Aog;0;0.0
;00eZ3;0;0.0
Ons;0AQrz;0;0.0
0yMT;0AJ41;0;0.22
;0Bef8;0;0.0
;00GH9;0;0.0
;0C132;0;0.0
pB;0C68u;0;0.0
;0A8Wt;0;0.0
;00e60;0;0.0
;0C8e5;0;0.0
;0A657;0;0.0
6a9;0BoNP;0;0.0
base;0B5By;0;0.0
;00Bcw;0;0.0
;0Anu6;0;0.0
;0B566;0;0.0
;0AjC8;0;0.0
;00h9K;0;0.0
;0Bfav;0;0.0
;0Bp35;0;0.0
;0C587;0;0.0
;0B7la;0;0.0
;0C967;0;0.0
0B457;0B451;0;0.8
ponsl;00H5w;0;0.0
oe;00e60;0;0.29
;0BoNP;0;0.0
;00fvF;0;0.0
;0AJ41;0;0.0
;00C3k;0;0.0
oeDy;0C57u;0;0.0
;0B0nY;0;0.0
bass;0CL13;0;0.0
;0BoNP;0;0.0
;0Ar6x;0;0.0
Dad;0Ad9z;0;0.25
ne;0AJse;0;0.29
hoey;00e60;0;0.22
;00G87;0;0.0
;00f77;0;0.0
;0C1p4;0;0.0
;0BEGc;0;0.0
;00G87;0;0.0
;0Ay4K;0;0.0
;0B7la;0;0.0
wes;0BS0j;0;0.0
;0B23s;0;0.0
;00d01;0;0.0
000a7;00D74;0;0.6
OeDAnMOlt;00bI2;0;0.0
;00b22;0;0.0
;00c2n;0;0.0
;0A563;0;0.0
;0Amuc;0;0.0
po0Oher;00H6r;0;0.33
;0C5oE;0;0.0
;0B320;0;0.0
;0C1r6;0;0.0
re;00eZ3;0;0.29
50;0AEDb;0;0.29
;0A2p7;0;0.0
poYCSe;0C5oE;0;0.18
;00Bcw;0;0.0
adc;0AjC8;0;0.0
hanAw;0AILv;0;0.2
;0C958;0;0.0
;0Aad4;0;0.0
;00c2n;0;0.0
ys;00by5;0;0.29
os3;0A133;0;0.25
;0B3nb;0;0.0
;00bI2;0;0.0
;0Bc59;0;0.0
OB493;0B493;0;0.8
Oa;0AQrz;0;0.0
;0CD0F;0;0.0
;00fo2;0;0.0
;0Bqe2;0;0.0
;0B6tR;0;0.0
;0A7i0;0;0.0
par;00fo2;0;0.0
OBL5;00Bzj;0;0.22
vaathee;0Ad9z;0;0.0
;0C1p4;0;0.0
ely;0BSeJ;0;0.25
ONT;0Ak27;0;0.0
oAa;0AO39;0;0.25
;0AC60;0;0.0
Ohep;00H6r;0;0.0
a;00G51;0;0.0
;0AJ41;0;0.0
;00EOB;0;0.0
;00D95;0;0.0
Te;0CO93;0;0.0
;0B3nb;0;0.0
;00C3k;0;0.0
;0B73G;0;0.0
;00GCL;0;0.0
0od01;00d01;0;0.8
oeod;0C21J;0;0.0
;0AtK8;0;0.0
;0Ar6x;0;0.0
;0C132;0;0.0
e;0B036;0;0.0
nSeae;0A133;0;0.0
aa;0AGv4;0;0.0
0060;00fi0;0;0.67
;00G51;0;0.0
;00CP2;0;0.0
;0A8Wt;0;0.0
;0CI7k;0;0.0
eS;0Bp35;0;0.0
;0C68u;0;0.0
;0C967;0;0.0
re;0BEGc;0;0.0
0m;00EOB;0;0.29
;0C967;0;0.0
;0CI7k;0;0.0
QCSOE;0C5oE;0;0.4
po;0C132;0;0.0
;00fo2;0;0.0
46;0AeGK;0;0.0
;00Bp0;0;0.0
;0A657;0;0.0
;00Bp0;0;0.0
;0A82U;0;0.0
;0AjC8;0;0.0
yB7;0B7T1;0;0.5
;0B778;0;0.0
tsoy;0BS0j;0;0.0
;0C8e5;0;0.0
08684;0Bb83;0;0.4
OAFe7;0Af28;0;0.2
yetif;0A7i0;0;0.2
es;0Bc59;0;0.0
;00fm5;0;0.0
aka;0AGv4;0;0.0
rr;0AkgT;0;0.0
;0CD0F;0;0.0
;0AJse;0;0.0
;00EDL;0;0.0
;0C8e5;0;0.0
;0B43u;0;0.0
oe;00EOB;0;0.0
tes;0BS0j;0;0.0
GS1;00G51;0;0.5
;00Bp0;0;0.0
;0C132;0;0.0
;0AjC8;0;0.0
nea;0AeGK;0;0.25
;0B0nY;0;0.0
08;0CO93;0;0.29
0QKer;00H6r;0;0.4
DANSfp;0AN36;0;0.36
y;0C5oE;0;0.0
cson;0CI9Z;0;0.0
60A;0BoNP;0;0.25
;00B03;0;0.0
;0A1tM;0;0.0
;00GH9;0;0.0
;0C1p4;0;0.0
;0C7Z5;0;0.0
;00c2n;0;0.0
2G;0BEGc;0;0.29
Ar434;00H5w;0;0.0
;00b22;0;0.0
;0C7Z5;0;0.0
pe;0Bit9;0;0.0
;00aB7;0;0.0
;0A657;0;0.0
atei;0Ay6i;0;0.22
;00Aog;0;0.0
;0B6tR;0;0.0
a;0C1r6;0;0.0
;0B43u;0;0.0
ogN8;0BYN3;0;0.22
;0BS0j;0;0.0
8x;0B7T1;0;0.0
;0AZdT;0;0.0
care;0C1r6;0;0.22
eo;0AC60;0;0.0
05;0Bc59;0;0.57
ad;0Aad4;0;0.57
loys;0B493;0;0.0
vets;0CQL8;0;0.0
;0Bb83;0;0.0
;00aB7;0;0.0
pe;00eZ3;0;0.29
;00cWp;0;0.0
hAde;0Ad9z;0;0.44
;0CL13;0;0.0
;0Bp35;0;0.0
ven;0C21J;0;0.0
;00c2n;0;0.0
F1ee;0C21J;0;0.22
pi;0Ar6x;0;0.0
;0Af28;0;0.0
009;00HF9;0;0.75
;00EOB;0;0.0
;0A8Wt;0;0.0
OE;000bE;0;0.29
8;0Bb83;0;0.33
as8;0BSeJ;0;0.0
;0AZdT;0;0.0
;0Bqe2;0;0.0
oars;0AILv;0;0.0
082;00Bzj;0;0.25
wh;0Bb83;0;0.0
;0AJ41;0;0.0
;0CB39;0;0.0
;0B6tR;0;0.0
ba4;0B4n2;0;0.25
eeea;0AC60;0;0.0
;00BA2;0;0.0
0SO;0AI06;0;0.25
;00G51;0;0.0
mSx;0CD2x;0;0.25
;0Ak27;0;0.0
besy;0C587;0;0.0
;00G87;0;0.0
;0C1p4;0;0.0
los;0B036;0;0.0
;00Bcw;0;0.0
par;0AILv;0;0.0
;00GH9;0;0.0
cswy;0C879;0;0.0
;0AmG6;0;0.0
;0AjC8;0;0.0
;0AO39;0;0.0
A98s;0A98x;0;0.67
;0B3nb;0;0.0
;0B7la;0;0.0
1;0B036;0;0.0
;0CI9Z;0;0.0
gEp;000bE;0;0.25
;00fm5;0;0.0
0581;0C587;0;0.67
;0AkgT;0;0.0
;0A722;0;0.0
;0B5By;0;0.0
0B457;0B451;0;0.8
C60;0AC60;0;0.75
;0AmG6;0;0.0
0k;0Bc1R;0;0.29
Oei;0Ay6i;0;0.25
;0A82U;0;0.0
qe;0Bc59;0;0.0
dees;0C8e5;0;0.22
;00d01;0;0.0
;0BR7K;0;0.0
;00h9K;0;0.0
00;00D74;0;0.57
;00cWp;0;0.0
;0BEGc;0;0.0
Lc;0CD2x;0;0.0
;0BoNP;0;0.0
ay4p;0CIPs;0;0.0
IaeRe;00b22;0;0.0
;0C958;0;0.0
;0A842;0;0.0
Ons;0AQrz;0;0.0
poHer;00H6r;0;0.4
g0M;0CD2x;0;0.25
MBp;0AEDb;0;0.0
;00CP2;0;0.0
K;0CI7k;0;0.0
08s;00aB7;0;0.25
Da;0A7n3;0;0.0
jOSy;0B5By;0;0.22
09fig;00fi0;0;0.6
Pra0BtH;0BtJj;0;0.5
;0AQrz;0;0.0
;0CD0F;0;0.0
en;0Bc1R;0;0.0
;0CO93;0;0.0
oie;0Ay6i;0;0.25
;0B6tR;0;0.0
bain;0AGv4;0;0.0
hee;0AtK8;0;0.0
;00D95;0;0.0
;0BR7K;0;0.0
8;0C958;0;0.33
;0B43u;0;0.0
oY;0BYN3;0;0.29
hon5;00H7e;0;0.0
;0Bp35;0;0.0
goneae;000bE;0;0.0
;00bI2;0;0.0
;0B0m1;0;0.0
;0C7Z5;0;0.0
;0A82U;0;0.0
;0CIPs;0;0.0
;00f77;0;0.0
;0AQrz;0;0.0
oes;00Bzj;0;0.0
;0C68u;0;0.0
Onemt;0AtK8;0;0.2
Ae;0C132;0;0.0
;0A563;0;0.0
es;0AvdU;0;0.0
poOhep;00H6r;0;0.0
2;0AC60;0;0.0
;00H7e;0;0.0
;0CI7k;0;0.0
;0A657;0;0.0
;0B0m1;0;0.0
036;0B036;0;0.75
;000AQ;0;0.0
;00EY5;0;0.0
;0Amuc;0;0.0
0od01;00d01;0;0.8
Bois;0B451;0;0.22
Gorare;00dcH;0;0.0
;0AJse;0;0.0
;00CP2;0;0.0
el;00CP2;0;0.0
00;00fo2;0;0.57
weoOae;0Ay4K;0;0.0
Q88G;0B73G;0;0.22
4;0B4n2;0;0.33
;00CP2;0;0.0
OPOfSN;00Aog;0;0.0
;0C958;0;0.0
;0C587;0;0.0
00Ki;00fi0;0;0.67
;0Anu6;0;0.0
;0A7n3;0;0.0
;0A7n3;0;0.0
;0C7Z5;0;0.0
9nfo;0AEDb;0;0.0
;0AI06;0;0.0
;0C1r6;0;0.0
;0A722;0;0.0
;00GCL;0;0.0
;00B03;0;0.0
;0Bfav;0;0.0
I;0AO39;0;0.0
;0ALMK;0;0.0
Wnteg;0AtK8;0;0.2
;0BiK9;0;0.0
;00h9K;0;0.0
aoe;0BtJj;0;0.0
;00GH9;0;0.0
F1S7;0B451;0;0.22
05;0Bc59;0;0.57
;0CL13;0;0.0
;0B493;0;0.0
;00b22;0;0.0
;0C2iE;0;0.0
O09;00HF9;0;0.5
ubys;00by5;0;0.44
;0BZ65;0;0.0
aEy;00b6D;0;0.0
gre;0AkgT;0;0.25
;0B09I;0;0.0
;0C587;0;0.0
;0CD0F;0;0.0
;00fm5;0;0.0
;0B566;0;0.0
ayK;0CI7k;0;0.0
QWS;0AvdU;0;0.0
;00C3k;0;0.0
;0B566;0;0.0
;0AjC8;0;0.0
;0B3nb;0;0.0
;0AZdT;0;0.0
meae;00EY5;0;0.0
;0B7la;0;0.0
;0C967;0;0.0
4;0A0z9;0;0.0
hoa;0CO93;0;0.0
;00GCL;0;0.0
ae;0Bit9;0;0.0
1am;0Bc1R;0;0.25
po;00bI2;0;0.0
;0AJ41;0;0.0
;0A36L;0;0.0
;0A842;0;0.0
;0BoNP;0;0.0
;0C2iE;0;0.0
h84;0B4n2;0;0.25
;0CI9Z;0;0.0
;0A45Z;0;0.0
;00bI2;0;0.0
;000AQ;0;0.0
0eB29;0CB39;0;0.6
oon;00D74;0;0.0
po;0AjC8;0;0.0
;0Af28;0;0.0
ont;0B43u;0;0.0
IABs;0A98x;0;0.22
;0A82U;0;0.0
;0Af28;0;0.0
oN5;0AI06;0;0.0
;0B566;0;0.0
;0C390;0;0.0
0aR;0B73G;0;0.25
;0CI7k;0;0.0
bon;0A7n3;0;0.25
;00G87;0;0.0
;0C1p4;0;0.0
;0Bc1R;0;0.0
th;00dcH;0;0.0
res38;0CI9Z;0;0.0
Pr;0C1p4;0;0.0
;00c2n;0;0.0
;0BiK9;0;0.0
;0C390;0;0.0
;00Bcw;0;0.0
;0C958;0;0.0
;00f77;0;0.0
;0BoNP;0;0.0
aXe;0BYN3;0;0.0
Nese;0C5oE;0;0.0
009;00HF9;0;0.75
;00EDL;0;0.0
;0AtK8;0;0.0
po;0BiK9;0;0.0
;0A2p7;0;0.0
;0C57u;0;0.0
;0A2p7;0;0.0
Ot;0AJse;0;0.0
;0C132;0;0.0
;0A2p7;0;0.0
;0AmG6;0;0.0
;0A133;0;0.0
;0ALMK;0;0.0
;0Ak27;0;0.0
b0007;00d01;0;0.6
;0Anu6;0;0.0
Oa;0B73G;0;0.0
;000AQ;0;0.0
;00G87;0;0.0
;0AJse;0;0.0
pa;0C132;0;0.0
;0ALMK;0;0.0
;0AjC8;0;0.0
;00EDL;0;0.0
oe;0BEGc;0;0.0
;00EOB;0;0.0
pnw;0Amuc;0;0.0
;0A842;0;0.0
ts4;00eZ3;0;0.0
;0A0z9;0;0.0
ca;0C1r6;0;0.0
;0A133;0;0.0
ve;0A82U;0;0.0
;00D95;0;0.0
;00GCL;0;0.0
vAP;0CIPs;0;0.25
;000AQ;0;0.0
baas1B;0CL13;0;0.18
po;00D95;0;0.0
;0ALMK;0;0.0
An6;00H7e;0;0.0
sais1;00G51;0;0.2
;000AQ;0;0.0
ire;0BEGc;0;0.0
;0Bit9;0;0.0
OBGC;0BEGc;0;0.44
;00fvF;0;0.0
;00G87;0;0.0
oe4;00dcH;0;0.0
;0Bb83;0;0.0
0yo;00EY5;0;0.25
;0Ay4K;0;0.0
pe3;0C57u;0;0.0
;00B03;0;0.0
;0AkgT;0;0.0
oe;00eZ3;0;0.29
;0AO39;0;0.0
aon;0BYN3;0;0.0
;0A133;0;0.0
po4gp;0A82U;0;0.0
ot;0Ay6i;0;0.0
;0A1tM;0;0.0
wee;0AtK8;0;0.0
ONS6;0AN36;0;0.44
BEGCco;0BEGc;0;0.73
;0B7T1;0;0.0
;00B03;0;0.0
pBf9;0B036;0;0.22
;00GCL;0;0.0
;0AZdT;0;0.0
;00D95;0;0.0
ro020;00EOB;0;0.4
;0Aad4;0;0.0
aes3;00eZ3;0;0.44
;0B4n2;0;0.0
;0Anu6;0;0.0
;0AJ41;0;0.0
;0C2iE;0;0.0
;0AvdU;0;0.0
69;0Bb83;0;0.0
ht;0Bb83;0;0.0
;0C5oE;0;0.0
;00cWp;0;0.0
;00GH9;0;0.0
petpoe;0C21J;0;0.0
pa029;0AO39;0;0.4
1180;0A98x;0;0.22
bi;0ALMK;0;0.0
;00D74;0;0.0
;00c2n;0;0.0
;0BEGc;0;0.0
C6;0C568;0;0.57
Meso;0C390;0;0.0
witae;0A1tM;0;0.2
oe;0AjC8;0;0.0
;0A0z9;0;0.0
aa;0Ar6x;0;0.0
wnaeae;000AQ;0;0.0
;00C3k;0;0.0
080;0AEDb;0;0.25
;0B493;0;0.0
;0A842;0;0.0
00S94;0CI9Z;0;0.4
Oe;00H7e;0;0.29
00WO;00fi0;0;0.44
;0C967;0;0.0
;0C132;0;0.0
wails;0AJ41;0;0.0
qwe;0Bc1R;0;0.0
;0AQrz;0;0.0
;0A7n3;0;0.0
aoe;0CIPs;0;0.0
re4m;0B4n2;0;0.22
9B;0B493;0;0.29
;0B0m1;0;0.0
ew;0AeGK;0;0.29
;0B320;0;0.0
4n;0B4n2;0;0.57
;0C7Z5;0;0.0
9080;00fi0;0;0.44
rerm;0B4n2;0;0.0
Le;00fvF;0;0.0
e2;0Bqe2;0;0.57
fs;0C7Z5;0;0.0
;0C587;0;0.0
;00BA2;0;0.0
;0AmG6;0;0.0
aov;0A45Z;0;0.0
;0B0nY;0;0.0
;0Bit9;0;0.0
